state,row_no,awardee,amount,recipient_type,distributed_to_hospital,note,recipient_confirmed,amount_confirmed,fiscal_year,source_document_title,state_source_url,validation_source_type,extraction_method,validator,ccn,aha_id,rural_designation,reviewer,recipient_type_source,determination_confidence,flag_reason,award_pool,budget_period,flow_type,hospital_benefiting,hospital_attribution,intermediary_name,amount_basis,round_amount,initiative,activity_type_raw,determination_basis,recipient_type_rule,source_archive_path,basis_type,verified_by,verified_basis
MI,124,Region 10 Area Agency on Aging (AAA) - AAA of Northwest Michigan,500000,NONPROFIT_CBO,No,"MDHHS RHTP subrecipient, Care Closer to Home Initiative -- Promoting Healthy Aging in Rural Communities Blueprint. On the roster as of 2026-07-10 and 2026-08-31; MDHHS states the amount is contingent on CMS approval.",Yes,No,FY2026,RHTP Subrecipients -- Michigan Department of Health and Human Services,https://www.michigan.gov/mdhhs/assistance-programs/medicaid/rural-health-transformation-program/rhtp-subrecipients,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,NONPROFIT_CBO,LOW,,Promoting Healthy Aging in Rural Communities Blueprint,BP1,NON_HOSPITAL,,NOT_HOSPITAL,,STATED_PER_RECIPIENT,,Care Closer to Home Initiative,Promoting Healthy Aging in Rural Communities Blueprint,"RECIPIENT TYPE VERIFIED (session 49): NONPROFIT_CBO. Basis (GENERAL_KNOWLEDGE, Claude, run by IN): Area Agency on Aging of Northwest Michigan (Region 10), nonprofit aging services agency. Classified by legal form, consistent with other AAAs. [Org type from general knowledge; URL is the award source.] flow unchanged: the re-type does not cross §10.2's DIRECT test. PRIOR BASIS, kept because the flow half of it may still hold and §2.1 says a correction shows what moved: Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",FALLBACK,data/evidence/MI/2026-09-24_mi_rhtp_subrecipients.html,GENERAL_KNOWLEDGE,"Claude, run by IN","Area Agency on Aging of Northwest Michigan (Region 10), nonprofit aging services agency. Classified by legal form, consistent with other AAAs. [Org type from general knowledge; URL is the award source.]"
MI,125,Region 11 Area Agency on Aging (AAA) - Upper Peninsula Commission for Area Progress (UPCAP),500000,NONPROFIT_CBO,No,"MDHHS RHTP subrecipient, Care Closer to Home Initiative -- Promoting Healthy Aging in Rural Communities Blueprint. On the roster as of 2026-07-10 and 2026-08-31; MDHHS states the amount is contingent on CMS approval.",Yes,No,FY2026,RHTP Subrecipients -- Michigan Department of Health and Human Services,https://www.michigan.gov/mdhhs/assistance-programs/medicaid/rural-health-transformation-program/rhtp-subrecipients,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,NONPROFIT_CBO,MEDIUM,,Promoting Healthy Aging in Rural Communities Blueprint,BP1,NON_HOSPITAL,,NOT_HOSPITAL,,STATED_PER_RECIPIENT,,Care Closer to Home Initiative,Promoting Healthy Aging in Rural Communities Blueprint,"RECIPIENT TYPE VERIFIED (session 49): NONPROFIT_CBO. Basis (ORG_WEBSITE, Claude, run by IN): UPCAP, the Region 11 Area Agency on Aging; 501(c)(3) regional organization serving all 15 U.P. counties (same entity classified earlier). https://www.linkedin.com/company/upcap flow unchanged: the re-type does not cross §10.2's DIRECT test. PRIOR BASIS, kept because the flow half of it may still hold and §2.1 says a correction shows what moved: Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",FALLBACK,data/evidence/MI/2026-09-24_mi_rhtp_subrecipients.html,ORG_WEBSITE,"Claude, run by IN","UPCAP, the Region 11 Area Agency on Aging; 501(c)(3) regional organization serving all 15 U.P. counties (same entity classified earlier). https://www.linkedin.com/company/upcap"
MI,126,Wayne State University (WSU),500000,UNIVERSITY_OR_AHC,No,"MDHHS RHTP subrecipient, Care Closer to Home Initiative -- Rural Health Care Delivery Hub and Spoke Model. On the roster as of 2026-07-10 and 2026-08-31; MDHHS states the amount is contingent on CMS approval.",Yes,No,FY2026,RHTP Subrecipients -- Michigan Department of Health and Human Services,https://www.michigan.gov/mdhhs/assistance-programs/medicaid/rural-health-transformation-program/rhtp-subrecipients,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,UNIVERSITY_OR_AHC,HIGH,,Rural Health Care Delivery Hub and Spoke Model,BP1,NON_HOSPITAL,,NOT_HOSPITAL,,STATED_PER_RECIPIENT,,Care Closer to Home Initiative,Rural Health Care Delivery Hub and Spoke Model,"Recipient name rule: name states a university or college. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",PATTERN,data/evidence/MI/2026-09-24_mi_rhtp_subrecipients.html,,,
MI,127,"American Indian Health and Family Services of Southeastern Michigan, Inc.",665877,TRIBAL_ORG,No,"MDHHS RHTP subrecipient, Tribal Government -- Tribal Government. On the roster as of 2026-07-10 and 2026-08-31; MDHHS states the amount is contingent on CMS approval.",Yes,No,FY2026,RHTP Subrecipients -- Michigan Department of Health and Human Services,https://www.michigan.gov/mdhhs/assistance-programs/medicaid/rural-health-transformation-program/rhtp-subrecipients,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,TRIBAL_ORG,HIGH,,Tribal Government,BP1,NON_HOSPITAL,,NOT_HOSPITAL,,STATED_PER_RECIPIENT,,Tribal Government,Tribal Government,"MDHHS's own 'Tribal Government' section and Fund column state the recipient's form; the state classifies its own awardee (§8). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",PATTERN,data/evidence/MI/2026-09-24_mi_rhtp_subrecipients.html,,,
MI,128,Bay Mills Indian Community,665878,TRIBAL_ORG,No,"MDHHS RHTP subrecipient, Tribal Government -- Tribal Government. On the roster as of 2026-07-10 and 2026-08-31; MDHHS states the amount is contingent on CMS approval.",Yes,No,FY2026,RHTP Subrecipients -- Michigan Department of Health and Human Services,https://www.michigan.gov/mdhhs/assistance-programs/medicaid/rural-health-transformation-program/rhtp-subrecipients,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,NONPROFIT_CBO,HIGH,,Tribal Government,BP1,NON_HOSPITAL,,NOT_HOSPITAL,,STATED_PER_RECIPIENT,,Tribal Government,Tribal Government,"MDHHS's own 'Tribal Government' section and Fund column state the recipient's form; the state classifies its own awardee (§8). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",PATTERN,data/evidence/MI/2026-09-24_mi_rhtp_subrecipients.html,,,
MI,129,Grand Traverse Band of Ottawa and Chippewa Indians,665878,TRIBAL_ORG,No,"MDHHS RHTP subrecipient, Tribal Government -- Tribal Government. On the roster as of 2026-07-10 and 2026-08-31; MDHHS states the amount is contingent on CMS approval.",Yes,No,FY2026,RHTP Subrecipients -- Michigan Department of Health and Human Services,https://www.michigan.gov/mdhhs/assistance-programs/medicaid/rural-health-transformation-program/rhtp-subrecipients,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,TRIBAL_ORG,HIGH,,Tribal Government,BP1,NON_HOSPITAL,,NOT_HOSPITAL,,STATED_PER_RECIPIENT,,Tribal Government,Tribal Government,"MDHHS's own 'Tribal Government' section and Fund column state the recipient's form; the state classifies its own awardee (§8). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",PATTERN,data/evidence/MI/2026-09-24_mi_rhtp_subrecipients.html,,,
MI,130,Hannahville Indian Community,665878,TRIBAL_ORG,No,"MDHHS RHTP subrecipient, Tribal Government -- Tribal Government. On the roster as of 2026-07-10 and 2026-08-31; MDHHS states the amount is contingent on CMS approval.",Yes,No,FY2026,RHTP Subrecipients -- Michigan Department of Health and Human Services,https://www.michigan.gov/mdhhs/assistance-programs/medicaid/rural-health-transformation-program/rhtp-subrecipients,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,NONPROFIT_CBO,HIGH,,Tribal Government,BP1,NON_HOSPITAL,,NOT_HOSPITAL,,STATED_PER_RECIPIENT,,Tribal Government,Tribal Government,"MDHHS's own 'Tribal Government' section and Fund column state the recipient's form; the state classifies its own awardee (§8). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",PATTERN,data/evidence/MI/2026-09-24_mi_rhtp_subrecipients.html,,,
MI,131,Keweenaw Bay Indian Community,665878,TRIBAL_ORG,No,"MDHHS RHTP subrecipient, Tribal Government -- Tribal Government. On the roster as of 2026-07-10 and 2026-08-31; MDHHS states the amount is contingent on CMS approval.",Yes,No,FY2026,RHTP Subrecipients -- Michigan Department of Health and Human Services,https://www.michigan.gov/mdhhs/assistance-programs/medicaid/rural-health-transformation-program/rhtp-subrecipients,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,NONPROFIT_CBO,HIGH,,Tribal Government,BP1,NON_HOSPITAL,,NOT_HOSPITAL,,STATED_PER_RECIPIENT,,Tribal Government,Tribal Government,"MDHHS's own 'Tribal Government' section and Fund column state the recipient's form; the state classifies its own awardee (§8). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",PATTERN,data/evidence/MI/2026-09-24_mi_rhtp_subrecipients.html,,,
MI,132,Lac Vieux Desert Band of Lake Superior Chippewa Indians of Michigan,665878,TRIBAL_ORG,No,"MDHHS RHTP subrecipient, Tribal Government -- Tribal Government. On the roster as of 2026-07-10 and 2026-08-31; MDHHS states the amount is contingent on CMS approval.",Yes,No,FY2026,RHTP Subrecipients -- Michigan Department of Health and Human Services,https://www.michigan.gov/mdhhs/assistance-programs/medicaid/rural-health-transformation-program/rhtp-subrecipients,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,TRIBAL_ORG,HIGH,,Tribal Government,BP1,NON_HOSPITAL,,NOT_HOSPITAL,,STATED_PER_RECIPIENT,,Tribal Government,Tribal Government,"MDHHS's own 'Tribal Government' section and Fund column state the recipient's form; the state classifies its own awardee (§8). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",PATTERN,data/evidence/MI/2026-09-24_mi_rhtp_subrecipients.html,,,
MI,133,Little River Band of Ottawa Indians,665878,TRIBAL_ORG,No,"MDHHS RHTP subrecipient, Tribal Government -- Tribal Government. On the roster as of 2026-07-10 and 2026-08-31; MDHHS states the amount is contingent on CMS approval.",Yes,No,FY2026,RHTP Subrecipients -- Michigan Department of Health and Human Services,https://www.michigan.gov/mdhhs/assistance-programs/medicaid/rural-health-transformation-program/rhtp-subrecipients,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,TRIBAL_ORG,HIGH,,Tribal Government,BP1,NON_HOSPITAL,,NOT_HOSPITAL,,STATED_PER_RECIPIENT,,Tribal Government,Tribal Government,"MDHHS's own 'Tribal Government' section and Fund column state the recipient's form; the state classifies its own awardee (§8). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",PATTERN,data/evidence/MI/2026-09-24_mi_rhtp_subrecipients.html,,,
MI,134,Little Traverse Bay Bands of Odawa Indians,665878,TRIBAL_ORG,No,"MDHHS RHTP subrecipient, Tribal Government -- Tribal Government. On the roster as of 2026-07-10 and 2026-08-31; MDHHS states the amount is contingent on CMS approval.",Yes,No,FY2026,RHTP Subrecipients -- Michigan Department of Health and Human Services,https://www.michigan.gov/mdhhs/assistance-programs/medicaid/rural-health-transformation-program/rhtp-subrecipients,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,NONPROFIT_CBO,HIGH,,Tribal Government,BP1,NON_HOSPITAL,,NOT_HOSPITAL,,STATED_PER_RECIPIENT,,Tribal Government,Tribal Government,"MDHHS's own 'Tribal Government' section and Fund column state the recipient's form; the state classifies its own awardee (§8). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",PATTERN,data/evidence/MI/2026-09-24_mi_rhtp_subrecipients.html,,,
MI,135,Match-E-Be-Nash-She-Wish Band of Pottawatomi Indians of Michigan,665878,TRIBAL_ORG,No,"MDHHS RHTP subrecipient, Tribal Government -- Tribal Government. On the roster as of 2026-07-10 and 2026-08-31; MDHHS states the amount is contingent on CMS approval.",Yes,No,FY2026,RHTP Subrecipients -- Michigan Department of Health and Human Services,https://www.michigan.gov/mdhhs/assistance-programs/medicaid/rural-health-transformation-program/rhtp-subrecipients,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,TRIBAL_ORG,HIGH,,Tribal Government,BP1,NON_HOSPITAL,,NOT_HOSPITAL,,STATED_PER_RECIPIENT,,Tribal Government,Tribal Government,"MDHHS's own 'Tribal Government' section and Fund column state the recipient's form; the state classifies its own awardee (§8). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",PATTERN,data/evidence/MI/2026-09-24_mi_rhtp_subrecipients.html,,,
MI,136,Nottawaseppi Huron Band of the Potawatomi,665877,TRIBAL_ORG,No,"MDHHS RHTP subrecipient, Tribal Government -- Tribal Government. On the roster as of 2026-07-10 and 2026-08-31; MDHHS states the amount is contingent on CMS approval.",Yes,No,FY2026,RHTP Subrecipients -- Michigan Department of Health and Human Services,https://www.michigan.gov/mdhhs/assistance-programs/medicaid/rural-health-transformation-program/rhtp-subrecipients,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,TRIBAL_ORG,HIGH,,Tribal Government,BP1,NON_HOSPITAL,,NOT_HOSPITAL,,STATED_PER_RECIPIENT,,Tribal Government,Tribal Government,"MDHHS's own 'Tribal Government' section and Fund column state the recipient's form; the state classifies its own awardee (§8). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",PATTERN,data/evidence/MI/2026-09-24_mi_rhtp_subrecipients.html,,,
MI,137,Pokagon Band of Potawatomi Indians,665877,TRIBAL_ORG,No,"MDHHS RHTP subrecipient, Tribal Government -- Tribal Government. On the roster as of 2026-07-10 and 2026-08-31; MDHHS states the amount is contingent on CMS approval.",Yes,No,FY2026,RHTP Subrecipients -- Michigan Department of Health and Human Services,https://www.michigan.gov/mdhhs/assistance-programs/medicaid/rural-health-transformation-program/rhtp-subrecipients,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,TRIBAL_ORG,HIGH,,Tribal Government,BP1,NON_HOSPITAL,,NOT_HOSPITAL,,STATED_PER_RECIPIENT,,Tribal Government,Tribal Government,"MDHHS's own 'Tribal Government' section and Fund column state the recipient's form; the state classifies its own awardee (§8). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",PATTERN,data/evidence/MI/2026-09-24_mi_rhtp_subrecipients.html,,,
MI,138,Saginaw Chippewa Indian Tribe of Michigan,665877,TRIBAL_ORG,No,"MDHHS RHTP subrecipient, Tribal Government -- Tribal Government. On the roster as of 2026-07-10 and 2026-08-31; MDHHS states the amount is contingent on CMS approval.",Yes,No,FY2026,RHTP Subrecipients -- Michigan Department of Health and Human Services,https://www.michigan.gov/mdhhs/assistance-programs/medicaid/rural-health-transformation-program/rhtp-subrecipients,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,TRIBAL_ORG,HIGH,,Tribal Government,BP1,NON_HOSPITAL,,NOT_HOSPITAL,,STATED_PER_RECIPIENT,,Tribal Government,Tribal Government,"MDHHS's own 'Tribal Government' section and Fund column state the recipient's form; the state classifies its own awardee (§8). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",PATTERN,data/evidence/MI/2026-09-24_mi_rhtp_subrecipients.html,,,
