state,row_no,awardee,amount,recipient_type,distributed_to_hospital,note,recipient_confirmed,amount_confirmed,fiscal_year,source_document_title,state_source_url,validation_source_type,extraction_method,validator,ccn,aha_id,rural_designation,reviewer,region,row_in_region,award_pool,recipient_url,recipient_type_source,determination_confidence,flag_reason,budget_period,flow_type,hospital_benefiting,hospital_attribution,intermediary_name,determination_basis,amount_basis,basis_type,round_amount,announcement_date,source_archive_path
IN,169,Harrison County Hospital,,HOSPITAL_OR_SYSTEM,Yes,"GROW Regional Grants, Region 7 ($13.1 Million Awarded to Region 7), selected subrecipient announced 2026-09-03. INDIANA PUBLISHES NO PER-ORGANISATION AMOUNT: the region figure is in round_amount and is never divided (§6.2).",Yes,No,FY2026 (Year 1),"GROW Regional Grants -- Grant Recipient Organizations (IDOH, in.gov/grow-rural-health/regional-grants), with the eight IDOH Region press releases of 2026-09-03",https://www.in.gov/grow-rural-health/regional-grants/,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03bi_in_grow_regional_awardees.R,151331,,,,7,19,GROW Regional Grants -- Region 7,https://www.hchin.org/,"TYPED (session 63, FEDERAL RECORD): EXACT federal record: CMS IN Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCN 151331; its provider-based RHCs enrol under the same name. Classifier said HOSPITAL_OR_SYSTEM/HIGH.",MEDIUM,,Budget Period 1,DIRECT,Yes,NAMED_HOSPITAL,,"§10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount. EXACT federal record: CMS IN Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCN 151331; its provider-based RHCs enrol under the same name. §0.3a: the recipient is a hospital whatever the activity.","Indiana publishes NO per-organisation amount. The region's figure, rounded in source to $0.1M, is in round_amount; it repeats on every row of its region and is never divided or summed down the column (§6.2).",ORG_WEBSITE,13100000,2026-09-03,data/evidence/recheck/2026-09-24/IN/grow_regional_grants_page.html
IN,170,Jackson County Schneck Memorial Hospital,,HOSPITAL_OR_SYSTEM,Yes,"GROW Regional Grants, Region 7 ($13.1 Million Awarded to Region 7), selected subrecipient announced 2026-09-03. INDIANA PUBLISHES NO PER-ORGANISATION AMOUNT: the region figure is in round_amount and is never divided (§6.2).",Yes,No,FY2026 (Year 1),"GROW Regional Grants -- Grant Recipient Organizations (IDOH, in.gov/grow-rural-health/regional-grants), with the eight IDOH Region press releases of 2026-09-03",https://www.in.gov/grow-rural-health/regional-grants/,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03bi_in_grow_regional_awardees.R,150065,,,,7,20,GROW Regional Grants -- Region 7,https://www.schneckmed.org/,"TYPED (session 63, FEDERAL RECORD): EXACT federal record: CMS IN Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCN 150065; its provider-based RHCs enrol under the same name. Classifier said HOSPITAL_OR_SYSTEM/HIGH.",MEDIUM,,Budget Period 1,DIRECT,Yes,NAMED_HOSPITAL,,"§10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount. EXACT federal record: CMS IN Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCN 150065; its provider-based RHCs enrol under the same name. §0.3a: the recipient is a hospital whatever the activity.","Indiana publishes NO per-organisation amount. The region's figure, rounded in source to $0.1M, is in round_amount; it repeats on every row of its region and is never divided or summed down the column (§6.2).",ORG_WEBSITE,13100000,2026-09-03,data/evidence/recheck/2026-09-24/IN/grow_regional_grants_page.html
IN,171,Perry County Memorial Hospital,,HOSPITAL_OR_SYSTEM,Yes,"GROW Regional Grants, Region 7 ($13.1 Million Awarded to Region 7), selected subrecipient announced 2026-09-03. INDIANA PUBLISHES NO PER-ORGANISATION AMOUNT: the region figure is in round_amount and is never divided (§6.2).",Yes,No,FY2026 (Year 1),"GROW Regional Grants -- Grant Recipient Organizations (IDOH, in.gov/grow-rural-health/regional-grants), with the eight IDOH Region press releases of 2026-09-03",https://www.in.gov/grow-rural-health/regional-grants/,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03bi_in_grow_regional_awardees.R,151322,,,,7,21,GROW Regional Grants -- Region 7,https://www.pchospital.org/,"TYPED (session 63, FEDERAL RECORD): EXACT federal record: CMS IN Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCN 151322; its provider-based RHCs enrol under the same name. Classifier said HOSPITAL_OR_SYSTEM/HIGH.",MEDIUM,,Budget Period 1,DIRECT,Yes,NAMED_HOSPITAL,,"§10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount. EXACT federal record: CMS IN Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCN 151322; its provider-based RHCs enrol under the same name. §0.3a: the recipient is a hospital whatever the activity.","Indiana publishes NO per-organisation amount. The region's figure, rounded in source to $0.1M, is in round_amount; it repeats on every row of its region and is never divided or summed down the column (§6.2).",ORG_WEBSITE,13100000,2026-09-03,data/evidence/recheck/2026-09-24/IN/grow_regional_grants_page.html
IN,172,Trustees of Indiana University,,UNIVERSITY_OR_AHC,No,"GROW Regional Grants, Region 7 ($13.1 Million Awarded to Region 7), selected subrecipient announced 2026-09-03. INDIANA PUBLISHES NO PER-ORGANISATION AMOUNT: the region figure is in round_amount and is never divided (§6.2).",Yes,No,FY2026 (Year 1),"GROW Regional Grants -- Grant Recipient Organizations (IDOH, in.gov/grow-rural-health/regional-grants), with the eight IDOH Region press releases of 2026-09-03",https://www.in.gov/grow-rural-health/regional-grants/,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03bi_in_grow_regional_awardees.R,,,,,7,22,GROW Regional Grants -- Region 7,https://trustees.iu.edu/index.html,"TYPED (session 63, CLASSIFIER): The form is in the state's own string, and the shared classifier's name rule reads it. Classifier said UNIVERSITY_OR_AHC/HIGH.",HIGH,,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. The form is in the state's own string, and the shared classifier's name rule reads it. Not a pass-through: IDOH's FAQ awards every listed organisation directly and prohibits it from sub-awarding.","Indiana publishes NO per-organisation amount. The region's figure, rounded in source to $0.1M, is in round_amount; it repeats on every row of its region and is never divided or summed down the column (§6.2).",STATE_SOURCE,13100000,2026-09-03,data/evidence/recheck/2026-09-24/IN/grow_regional_grants_page.html
IN,173,Deaconess Hospital Inc.,,HOSPITAL_OR_SYSTEM,Yes,"GROW Regional Grants, Region 8 ($11.4 Million Awarded to Region 8), selected subrecipient announced 2026-09-03. INDIANA PUBLISHES NO PER-ORGANISATION AMOUNT: the region figure is in round_amount and is never divided (§6.2).",Yes,No,FY2026 (Year 1),"GROW Regional Grants -- Grant Recipient Organizations (IDOH, in.gov/grow-rural-health/regional-grants), with the eight IDOH Region press releases of 2026-09-03",https://www.in.gov/grow-rural-health/regional-grants/,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03bi_in_grow_regional_awardees.R,150082,,,,8,1,GROW Regional Grants -- Region 8,https://www.deaconess.com/,"TYPED (session 63, FEDERAL RECORD): EXACT federal record: CMS IN Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCN 150082. Classifier said HOSPITAL_OR_SYSTEM/HIGH.",MEDIUM,,Budget Period 1,DIRECT,Yes,NAMED_HOSPITAL,,"§10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount. EXACT federal record: CMS IN Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCN 150082. §0.3a: the recipient is a hospital whatever the activity.","Indiana publishes NO per-organisation amount. The region's figure, rounded in source to $0.1M, is in round_amount; it repeats on every row of its region and is never divided or summed down the column (§6.2).",ORG_WEBSITE,11400000,2026-09-03,data/evidence/recheck/2026-09-24/IN/grow_regional_grants_page.html
IN,174,Good Samaritan Family Health Center Inc.,,FQHC_OR_RHC,No,"GROW Regional Grants, Region 8 ($11.4 Million Awarded to Region 8), selected subrecipient announced 2026-09-03. INDIANA PUBLISHES NO PER-ORGANISATION AMOUNT: the region figure is in round_amount and is never divided (§6.2).",Yes,No,FY2026 (Year 1),"GROW Regional Grants -- Grant Recipient Organizations (IDOH, in.gov/grow-rural-health/regional-grants), with the eight IDOH Region press releases of 2026-09-03",https://www.in.gov/grow-rural-health/regional-grants/,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03bi_in_grow_regional_awardees.R,,,,,8,2,GROW Regional Grants -- Region 8,https://www.gshvin.org/,"TYPED (session 63, FEDERAL RECORD): EXACT federal record: CMS IN FQHC Enrollment carries this string as an ORGANIZATION NAME or DBA. Classifier said NONPROFIT_CBO/LOW.",MEDIUM,,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. EXACT federal record: CMS IN FQHC Enrollment carries this string as an ORGANIZATION NAME or DBA. Not a pass-through: IDOH's FAQ awards every listed organisation directly and prohibits it from sub-awarding.","Indiana publishes NO per-organisation amount. The region's figure, rounded in source to $0.1M, is in round_amount; it repeats on every row of its region and is never divided or summed down the column (§6.2).",ORG_WEBSITE,11400000,2026-09-03,data/evidence/recheck/2026-09-24/IN/grow_regional_grants_page.html
IN,175,Posey County EMS,,EMS_OR_PSAP,No,"GROW Regional Grants, Region 8 ($11.4 Million Awarded to Region 8), selected subrecipient announced 2026-09-03. INDIANA PUBLISHES NO PER-ORGANISATION AMOUNT: the region figure is in round_amount and is never divided (§6.2).",Yes,No,FY2026 (Year 1),"GROW Regional Grants -- Grant Recipient Organizations (IDOH, in.gov/grow-rural-health/regional-grants), with the eight IDOH Region press releases of 2026-09-03",https://www.in.gov/grow-rural-health/regional-grants/,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03bi_in_grow_regional_awardees.R,,,,,8,3,GROW Regional Grants -- Region 8,https://www.poseycountyin.gov/county-offices/emergency-medical-services/,"TYPED (session 63, CLASSIFIER): The form is in the state's own string, and the shared classifier's name rule reads it. Classifier said EMS_OR_PSAP/HIGH.",HIGH,,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. The form is in the state's own string, and the shared classifier's name rule reads it. Not a pass-through: IDOH's FAQ awards every listed organisation directly and prohibits it from sub-awarding.","Indiana publishes NO per-organisation amount. The region's figure, rounded in source to $0.1M, is in round_amount; it repeats on every row of its region and is never divided or summed down the column (§6.2).",STATE_SOURCE,11400000,2026-09-03,data/evidence/recheck/2026-09-24/IN/grow_regional_grants_page.html
IN,176,Ascension St. Vincent,,HOSPITAL_OR_SYSTEM,Yes,"GROW Regional Grants, Region 8 ($11.4 Million Awarded to Region 8), selected subrecipient announced 2026-09-03. INDIANA PUBLISHES NO PER-ORGANISATION AMOUNT: the region figure is in round_amount and is never divided (§6.2).",Yes,No,FY2026 (Year 1),"GROW Regional Grants -- Grant Recipient Organizations (IDOH, in.gov/grow-rural-health/regional-grants), with the eight IDOH Region press releases of 2026-09-03",https://www.in.gov/grow-rural-health/regional-grants/,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03bi_in_grow_regional_awardees.R,150100,,,,8,4,GROW Regional Grants -- Region 8,https://protect.checkpoint.com/v2/r01/___https://healthcare.ascension.org/locations/indiana/inasc/evansville-ascension-st-vincent-evansville,"TYPED (session 63, HAND-READ): HAND-READ BRIDGE: 'Ascension St. Vincent' is a system brand, not an enrolled name. The page's OWN hyperlink for this Region 8 row is the Ascension St. Vincent Evansville location, which CMS enrols as ST MARYS HEALTH INC dba ASCENSION ST. VINCENT EVANSVILLE (CCN 150100). RCJ carries this row as ""St. Mary's"" -- CMS's legal name, not the state's. LOW; queued as IN_GROW_HOSPITAL_BRIDGES. Classifier said NONPROFIT_CBO/LOW.",LOW,,Budget Period 1,DIRECT,Yes,NAMED_HOSPITAL,,"§10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount. HAND-READ BRIDGE: 'Ascension St. Vincent' is a system brand, not an enrolled name. The page's OWN hyperlink for this Region 8 row is the Ascension St. Vincent Evansville location, which CMS enrols as ST MARYS HEALTH INC dba ASCENSION ST. VINCENT EVANSVILLE (CCN 150100). RCJ carries this row as ""St. Mary's"" -- CMS's legal name, not the state's. LOW; queued as IN_GROW_HOSPITAL_BRIDGES. §0.3a: the recipient is a hospital whatever the activity.","Indiana publishes NO per-organisation amount. The region's figure, rounded in source to $0.1M, is in round_amount; it repeats on every row of its region and is never divided or summed down the column (§6.2).",GENERAL_KNOWLEDGE,11400000,2026-09-03,data/evidence/recheck/2026-09-24/IN/grow_regional_grants_page.html
IN,177,Vanderburgh County Health Department,,LOCAL_GOVT_OR_PUBLIC_HEALTH,No,"GROW Regional Grants, Region 8 ($11.4 Million Awarded to Region 8), selected subrecipient announced 2026-09-03. INDIANA PUBLISHES NO PER-ORGANISATION AMOUNT: the region figure is in round_amount and is never divided (§6.2).",Yes,No,FY2026 (Year 1),"GROW Regional Grants -- Grant Recipient Organizations (IDOH, in.gov/grow-rural-health/regional-grants), with the eight IDOH Region press releases of 2026-09-03",https://www.in.gov/grow-rural-health/regional-grants/,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03bi_in_grow_regional_awardees.R,,,,,8,5,GROW Regional Grants -- Region 8,https://vanderburghhealth.org/,"TYPED (session 63, CLASSIFIER): The form is in the state's own string, and the shared classifier's name rule reads it. Classifier said LOCAL_GOVT_OR_PUBLIC_HEALTH/HIGH.",HIGH,,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. The form is in the state's own string, and the shared classifier's name rule reads it. Not a pass-through: IDOH's FAQ awards every listed organisation directly and prohibits it from sub-awarding.","Indiana publishes NO per-organisation amount. The region's figure, rounded in source to $0.1M, is in round_amount; it repeats on every row of its region and is never divided or summed down the column (§6.2).",STATE_SOURCE,11400000,2026-09-03,data/evidence/recheck/2026-09-24/IN/grow_regional_grants_page.html
IN,178,Gibson County Ambulance Service,,EMS_OR_PSAP,No,"GROW Regional Grants, Region 8 ($11.4 Million Awarded to Region 8), selected subrecipient announced 2026-09-03. INDIANA PUBLISHES NO PER-ORGANISATION AMOUNT: the region figure is in round_amount and is never divided (§6.2).",Yes,No,FY2026 (Year 1),"GROW Regional Grants -- Grant Recipient Organizations (IDOH, in.gov/grow-rural-health/regional-grants), with the eight IDOH Region press releases of 2026-09-03",https://www.in.gov/grow-rural-health/regional-grants/,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03bi_in_grow_regional_awardees.R,,,,,8,6,GROW Regional Grants -- Region 8,https://gibsoncounty-in.gov/ems/,"TYPED (session 63, CLASSIFIER): The form is in the state's own string, and the shared classifier's name rule reads it. Classifier said EMS_OR_PSAP/HIGH.",HIGH,,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. The form is in the state's own string, and the shared classifier's name rule reads it. Not a pass-through: IDOH's FAQ awards every listed organisation directly and prohibits it from sub-awarding.","Indiana publishes NO per-organisation amount. The region's figure, rounded in source to $0.1M, is in round_amount; it repeats on every row of its region and is never divided or summed down the column (§6.2).",STATE_SOURCE,11400000,2026-09-03,data/evidence/recheck/2026-09-24/IN/grow_regional_grants_page.html
IN,179,Good Samaritan Hospital,,HOSPITAL_OR_SYSTEM,Yes,"GROW Regional Grants, Region 8 ($11.4 Million Awarded to Region 8), selected subrecipient announced 2026-09-03. INDIANA PUBLISHES NO PER-ORGANISATION AMOUNT: the region figure is in round_amount and is never divided (§6.2).",Yes,No,FY2026 (Year 1),"GROW Regional Grants -- Grant Recipient Organizations (IDOH, in.gov/grow-rural-health/regional-grants), with the eight IDOH Region press releases of 2026-09-03",https://www.in.gov/grow-rural-health/regional-grants/,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03bi_in_grow_regional_awardees.R,150042,,,,8,7,GROW Regional Grants -- Region 8,https://www.trihealth.com/locations/good-samaritan-hospital,"TYPED (session 63, FEDERAL RECORD): EXACT federal record: CMS IN Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCN 150042; its provider-based RHCs enrol under the same name. Classifier said HOSPITAL_OR_SYSTEM/HIGH.",MEDIUM,,Budget Period 1,DIRECT,Yes,NAMED_HOSPITAL,,"§10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount. EXACT federal record: CMS IN Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCN 150042; its provider-based RHCs enrol under the same name. §0.3a: the recipient is a hospital whatever the activity.","Indiana publishes NO per-organisation amount. The region's figure, rounded in source to $0.1M, is in round_amount; it repeats on every row of its region and is never divided or summed down the column (§6.2).",ORG_WEBSITE,11400000,2026-09-03,data/evidence/recheck/2026-09-24/IN/grow_regional_grants_page.html
